Herb ID,Chinese Character,English Name,Latin Name,Chinese Pin Yin,Therapeutic Function in Chinese,Therapeutic Function in English,Herb Function,Related Compound ID,Related Compound Name
H0949,丹参,The root of red-rooted salvia,Salvia miltiorrhiza,Dan Shen,活血化淤,Blood activation and stasis removal,"Remove blood stasis and relieve pain, promote the flow of blood and stimulate menstrual discharge, and ease the mind",C0385,Salvianolic Acid A
H0949,丹参,The root of red-rooted salvia,Salvia miltiorrhiza,Dan Shen,活血化淤,Blood activation and stasis removal,"Remove blood stasis and relieve pain, promote the flow of blood and stimulate menstrual discharge, and ease the mind",C0156,Isoquercetin
H0949,丹参,The root of red-rooted salvia,Salvia miltiorrhiza,Dan Shen,活血化淤,Blood activation and stasis removal,"Remove blood stasis and relieve pain, promote the flow of blood and stimulate menstrual discharge, and ease the mind",C0199,Luteolin
H0949,丹参,The root of red-rooted salvia,Salvia miltiorrhiza,Dan Shen,活血化淤,Blood activation and stasis removal,"Remove blood stasis and relieve pain, promote the flow of blood and stimulate menstrual discharge, and ease the mind",C0333,Protocatechuic Acid
H0949,丹参,The root of red-rooted salvia,Salvia miltiorrhiza,Dan Shen,活血化淤,Blood activation and stasis removal,"Remove blood stasis and relieve pain, promote the flow of blood and stimulate menstrual discharge, and ease the mind",C0420,Succinic Acid
H0949,丹参,The root of red-rooted salvia,Salvia miltiorrhiza,Dan Shen,活血化淤,Blood activation and stasis removal,"Remove blood stasis and relieve pain, promote the flow of blood and stimulate menstrual discharge, and ease the mind",C1220,Catechin
H0949,丹参,The root of red-rooted salvia,Salvia miltiorrhiza,Dan Shen,活血化淤,Blood activation and stasis removal,"Remove blood stasis and relieve pain, promote the flow of blood and stimulate menstrual discharge, and ease the mind",C0478,Vanillic Acid
H0949,丹参,The root of red-rooted salvia,Salvia miltiorrhiza,Dan Shen,活血化淤,Blood activation and stasis removal,"Remove blood stasis and relieve pain, promote the flow of blood and stimulate menstrual discharge, and ease the mind",C0482,Vitamin E
H0949,丹参,The root of red-rooted salvia,Salvia miltiorrhiza,Dan Shen,活血化淤,Blood activation and stasis removal,"Remove blood stasis and relieve pain, promote the flow of blood and stimulate menstrual discharge, and ease the mind",C0476,Ursolic Acid
H0949,丹参,The root of red-rooted salvia,Salvia miltiorrhiza,Dan Shen,活血化淤,Blood activation and stasis removal,"Remove blood stasis and relieve pain, promote the flow of blood and stimulate menstrual discharge, and ease the mind",C1125,Baicalin
H0949,丹参,The root of red-rooted salvia,Salvia miltiorrhiza,Dan Shen,活血化淤,Blood activation and stasis removal,"Remove blood stasis and relieve pain, promote the flow of blood and stimulate menstrual discharge, and ease the mind",C1178,Beta-Sitosterol
H0949,丹参,The root of red-rooted salvia,Salvia miltiorrhiza,Dan Shen,活血化淤,Blood activation and stasis removal,"Remove blood stasis and relieve pain, promote the flow of blood and stimulate menstrual discharge, and ease the mind",C0073,Ferulic Acid
H0949,丹参,The root of red-rooted salvia,Salvia miltiorrhiza,Dan Shen,活血化淤,Blood activation and stasis removal,"Remove blood stasis and relieve pain, promote the flow of blood and stimulate menstrual discharge, and ease the mind",C1231,Chlorogenic Acid
H0949,丹参,The root of red-rooted salvia,Salvia miltiorrhiza,Dan Shen,活血化淤,Blood activation and stasis removal,"Remove blood stasis and relieve pain, promote the flow of blood and stimulate menstrual discharge, and ease the mind",C0374,Rosmarinic Acid
H0949,丹参,The root of red-rooted salvia,Salvia miltiorrhiza,Dan Shen,活血化淤,Blood activation and stasis removal,"Remove blood stasis and relieve pain, promote the flow of blood and stimulate menstrual discharge, and ease the mind",C0749,Stigmasterol
H0949,丹参,The root of red-rooted salvia,Salvia miltiorrhiza,Dan Shen,活血化淤,Blood activation and stasis removal,"Remove blood stasis and relieve pain, promote the flow of blood and stimulate menstrual discharge, and ease the mind",C0648,Salvianolic Acid B
H0949,丹参,The root of red-rooted salvia,Salvia miltiorrhiza,Dan Shen,活血化淤,Blood activation and stasis removal,"Remove blood stasis and relieve pain, promote the flow of blood and stimulate menstrual discharge, and ease the mind",C0712,Isocryptotanshinone
H0949,丹参,The root of red-rooted salvia,Salvia miltiorrhiza,Dan Shen,活血化淤,Blood activation and stasis removal,"Remove blood stasis and relieve pain, promote the flow of blood and stimulate menstrual discharge, and ease the mind",C0682,Tigogenin
H0949,丹参,The root of red-rooted salvia,Salvia miltiorrhiza,Dan Shen,活血化淤,Blood activation and stasis removal,"Remove blood stasis and relieve pain, promote the flow of blood and stimulate menstrual discharge, and ease the mind",C0821,Danshensu
H0949,丹参,The root of red-rooted salvia,Salvia miltiorrhiza,Dan Shen,活血化淤,Blood activation and stasis removal,"Remove blood stasis and relieve pain, promote the flow of blood and stimulate menstrual discharge, and ease the mind",C1241,Cianidanol
H0949,丹参,The root of red-rooted salvia,Salvia miltiorrhiza,Dan Shen,活血化淤,Blood activation and stasis removal,"Remove blood stasis and relieve pain, promote the flow of blood and stimulate menstrual discharge, and ease the mind",C0262,Oleanolic_Acid
H0949,丹参,The root of red-rooted salvia,Salvia miltiorrhiza,Dan Shen,活血化淤,Blood activation and stasis removal,"Remove blood stasis and relieve pain, promote the flow of blood and stimulate menstrual discharge, and ease the mind",C0332,Protocatechualdehyde
H0950,丹参干浸膏,The root of red-rooted salvia,Salvia miltiorrhiza,Dan Shen Gan Jin Gao,NA,NA,NA,C0935,Astragalin
H0950,丹参干浸膏,The root of red-rooted salvia,Salvia miltiorrhiza,Dan Shen Gan Jin Gao,NA,NA,NA,C0149,Isoferulic Acid
H0950,丹参干浸膏,The root of red-rooted salvia,Salvia miltiorrhiza,Dan Shen Gan Jin Gao,NA,NA,NA,C0216,Methyl Rosmarinate
H0950,丹参干浸膏,The root of red-rooted salvia,Salvia miltiorrhiza,Dan Shen Gan Jin Gao,NA,NA,NA,C0428,Tanshinone Iia
H0950,丹参干浸膏,The root of red-rooted salvia,Salvia miltiorrhiza,Dan Shen Gan Jin Gao,NA,NA,NA,C1263,Cryptotanshinone
H0950,丹参干浸膏,The root of red-rooted salvia,Salvia miltiorrhiza,Dan Shen Gan Jin Gao,NA,NA,NA,C0023,Dihydrotanshinone I
H0950,丹参干浸膏,The root of red-rooted salvia,Salvia miltiorrhiza,Dan Shen Gan Jin Gao,NA,NA,NA,C0427,Tanshinone I
H0950,丹参干浸膏,The root of red-rooted salvia,Salvia miltiorrhiza,Dan Shen Gan Jin Gao,NA,NA,NA,C0223,Miltirone
H0950,丹参干浸膏,The root of red-rooted salvia,Salvia miltiorrhiza,Dan Shen Gan Jin Gao,NA,NA,NA,C0189,Linoleic Acid
H0950,丹参干浸膏,The root of red-rooted salvia,Salvia miltiorrhiza,Dan Shen Gan Jin Gao,NA,NA,NA,C0263,Oleic Acid
H0950,丹参干浸膏,The root of red-rooted salvia,Salvia miltiorrhiza,Dan Shen Gan Jin Gao,NA,NA,NA,C0190,Linolenic Acid
H0950,丹参干浸膏,The root of red-rooted salvia,Salvia miltiorrhiza,Dan Shen Gan Jin Gao,NA,NA,NA,C1239,Chrysoeriol
H0950,丹参干浸膏,The root of red-rooted salvia,Salvia miltiorrhiza,Dan Shen Gan Jin Gao,NA,NA,NA,C0153,Isoorientin
H0950,丹参干浸膏,The root of red-rooted salvia,Salvia miltiorrhiza,Dan Shen Gan Jin Gao,NA,NA,NA,C0083,Formononetin
H0950,丹参干浸膏,The root of red-rooted salvia,Salvia miltiorrhiza,Dan Shen Gan Jin Gao,NA,NA,NA,C1203,Caffeic Acid
H0950,丹参干浸膏,The root of red-rooted salvia,Salvia miltiorrhiza,Dan Shen Gan Jin Gao,NA,NA,NA,C0164,Kaempferol
H0950,丹参干浸膏,The root of red-rooted salvia,Salvia miltiorrhiza,Dan Shen Gan Jin Gao,NA,NA,NA,C0198,Lupeol
H0950,丹参干浸膏,The root of red-rooted salvia,Salvia miltiorrhiza,Dan Shen Gan Jin Gao,NA,NA,NA,C0352,Quercetin
H0950,丹参干浸膏,The root of red-rooted salvia,Salvia miltiorrhiza,Dan Shen Gan Jin Gao,NA,NA,NA,C0101,Genistein
H0950,丹参干浸膏,The root of red-rooted salvia,Salvia miltiorrhiza,Dan Shen Gan Jin Gao,NA,NA,NA,C0416,Stearic Acid
H0950,丹参干浸膏,The root of red-rooted salvia,Salvia miltiorrhiza,Dan Shen Gan Jin Gao,NA,NA,NA,C1180,Betulinic Acid
H0950,丹参干浸膏,The root of red-rooted salvia,Salvia miltiorrhiza,Dan Shen Gan Jin Gao,NA,NA,NA,C0159,Isovitexin
H0950,丹参干浸膏,The root of red-rooted salvia,Salvia miltiorrhiza,Dan Shen Gan Jin Gao,NA,NA,NA,C0080,Fluoxetine
H0950,丹参干浸膏,The root of red-rooted salvia,Salvia miltiorrhiza,Dan Shen Gan Jin Gao,NA,NA,NA,C0385,Salvianolic Acid A
H0950,丹参干浸膏,The root of red-rooted salvia,Salvia miltiorrhiza,Dan Shen Gan Jin Gao,NA,NA,NA,C0156,Isoquercetin
H0950,丹参干浸膏,The root of red-rooted salvia,Salvia miltiorrhiza,Dan Shen Gan Jin Gao,NA,NA,NA,C0199,Luteolin
H0950,丹参干浸膏,The root of red-rooted salvia,Salvia miltiorrhiza,Dan Shen Gan Jin Gao,NA,NA,NA,C0333,Protocatechuic Acid
H0950,丹参干浸膏,The root of red-rooted salvia,Salvia miltiorrhiza,Dan Shen Gan Jin Gao,NA,NA,NA,C0420,Succinic Acid
H0950,丹参干浸膏,The root of red-rooted salvia,Salvia miltiorrhiza,Dan Shen Gan Jin Gao,NA,NA,NA,C1220,Catechin
H0950,丹参干浸膏,The root of red-rooted salvia,Salvia miltiorrhiza,Dan Shen Gan Jin Gao,NA,NA,NA,C0478,Vanillic Acid
H0950,丹参干浸膏,The root of red-rooted salvia,Salvia miltiorrhiza,Dan Shen Gan Jin Gao,NA,NA,NA,C0482,Vitamin E
H0950,丹参干浸膏,The root of red-rooted salvia,Salvia miltiorrhiza,Dan Shen Gan Jin Gao,NA,NA,NA,C0476,Ursolic Acid
H0950,丹参干浸膏,The root of red-rooted salvia,Salvia miltiorrhiza,Dan Shen Gan Jin Gao,NA,NA,NA,C1125,Baicalin
H0950,丹参干浸膏,The root of red-rooted salvia,Salvia miltiorrhiza,Dan Shen Gan Jin Gao,NA,NA,NA,C1178,Beta-Sitosterol
H0950,丹参干浸膏,The root of red-rooted salvia,Salvia miltiorrhiza,Dan Shen Gan Jin Gao,NA,NA,NA,C0073,Ferulic Acid
H0950,丹参干浸膏,The root of red-rooted salvia,Salvia miltiorrhiza,Dan Shen Gan Jin Gao,NA,NA,NA,C1231,Chlorogenic Acid
H0950,丹参干浸膏,The root of red-rooted salvia,Salvia miltiorrhiza,Dan Shen Gan Jin Gao,NA,NA,NA,C0374,Rosmarinic Acid
H0950,丹参干浸膏,The root of red-rooted salvia,Salvia miltiorrhiza,Dan Shen Gan Jin Gao,NA,NA,NA,C1241,Cianidanol
H0950,丹参干浸膏,The root of red-rooted salvia,Salvia miltiorrhiza,Dan Shen Gan Jin Gao,NA,NA,NA,C0262,Oleanolic_Acid
H0950,丹参干浸膏,The root of red-rooted salvia,Salvia miltiorrhiza,Dan Shen Gan Jin Gao,NA,NA,NA,C0332,Protocatechualdehyde
H0951,丹参浸膏,The root of red-rooted salvia,Salvia miltiorrhiza,Dan Shen Jin Gao,NA,NA,NA,C0935,Astragalin
H0951,丹参浸膏,The root of red-rooted salvia,Salvia miltiorrhiza,Dan Shen Jin Gao,NA,NA,NA,C0149,Isoferulic Acid
H0951,丹参浸膏,The root of red-rooted salvia,Salvia miltiorrhiza,Dan Shen Jin Gao,NA,NA,NA,C0216,Methyl Rosmarinate
H0951,丹参浸膏,The root of red-rooted salvia,Salvia miltiorrhiza,Dan Shen Jin Gao,NA,NA,NA,C0428,Tanshinone Iia
H0951,丹参浸膏,The root of red-rooted salvia,Salvia miltiorrhiza,Dan Shen Jin Gao,NA,NA,NA,C1263,Cryptotanshinone
H0951,丹参浸膏,The root of red-rooted salvia,Salvia miltiorrhiza,Dan Shen Jin Gao,NA,NA,NA,C0023,Dihydrotanshinone I
H0951,丹参浸膏,The root of red-rooted salvia,Salvia miltiorrhiza,Dan Shen Jin Gao,NA,NA,NA,C0427,Tanshinone I
H0951,丹参浸膏,The root of red-rooted salvia,Salvia miltiorrhiza,Dan Shen Jin Gao,NA,NA,NA,C0223,Miltirone
H0951,丹参浸膏,The root of red-rooted salvia,Salvia miltiorrhiza,Dan Shen Jin Gao,NA,NA,NA,C0189,Linoleic Acid
H0951,丹参浸膏,The root of red-rooted salvia,Salvia miltiorrhiza,Dan Shen Jin Gao,NA,NA,NA,C0263,Oleic Acid
H0951,丹参浸膏,The root of red-rooted salvia,Salvia miltiorrhiza,Dan Shen Jin Gao,NA,NA,NA,C0190,Linolenic Acid
H0951,丹参浸膏,The root of red-rooted salvia,Salvia miltiorrhiza,Dan Shen Jin Gao,NA,NA,NA,C1239,Chrysoeriol
H0951,丹参浸膏,The root of red-rooted salvia,Salvia miltiorrhiza,Dan Shen Jin Gao,NA,NA,NA,C0153,Isoorientin
H0951,丹参浸膏,The root of red-rooted salvia,Salvia miltiorrhiza,Dan Shen Jin Gao,NA,NA,NA,C0083,Formononetin
H0951,丹参浸膏,The root of red-rooted salvia,Salvia miltiorrhiza,Dan Shen Jin Gao,NA,NA,NA,C1203,Caffeic Acid
H0951,丹参浸膏,The root of red-rooted salvia,Salvia miltiorrhiza,Dan Shen Jin Gao,NA,NA,NA,C0164,Kaempferol
H0951,丹参浸膏,The root of red-rooted salvia,Salvia miltiorrhiza,Dan Shen Jin Gao,NA,NA,NA,C0198,Lupeol
H0951,丹参浸膏,The root of red-rooted salvia,Salvia miltiorrhiza,Dan Shen Jin Gao,NA,NA,NA,C0352,Quercetin
H0951,丹参浸膏,The root of red-rooted salvia,Salvia miltiorrhiza,Dan Shen Jin Gao,NA,NA,NA,C0101,Genistein
H0951,丹参浸膏,The root of red-rooted salvia,Salvia miltiorrhiza,Dan Shen Jin Gao,NA,NA,NA,C0416,Stearic Acid
H0951,丹参浸膏,The root of red-rooted salvia,Salvia miltiorrhiza,Dan Shen Jin Gao,NA,NA,NA,C1180,Betulinic Acid
H0951,丹参浸膏,The root of red-rooted salvia,Salvia miltiorrhiza,Dan Shen Jin Gao,NA,NA,NA,C0159,Isovitexin
H0951,丹参浸膏,The root of red-rooted salvia,Salvia miltiorrhiza,Dan Shen Jin Gao,NA,NA,NA,C0080,Fluoxetine
H0951,丹参浸膏,The root of red-rooted salvia,Salvia miltiorrhiza,Dan Shen Jin Gao,NA,NA,NA,C0385,Salvianolic Acid A
H0951,丹参浸膏,The root of red-rooted salvia,Salvia miltiorrhiza,Dan Shen Jin Gao,NA,NA,NA,C0156,Isoquercetin
H0951,丹参浸膏,The root of red-rooted salvia,Salvia miltiorrhiza,Dan Shen Jin Gao,NA,NA,NA,C0199,Luteolin
H0951,丹参浸膏,The root of red-rooted salvia,Salvia miltiorrhiza,Dan Shen Jin Gao,NA,NA,NA,C0333,Protocatechuic Acid
H0951,丹参浸膏,The root of red-rooted salvia,Salvia miltiorrhiza,Dan Shen Jin Gao,NA,NA,NA,C0420,Succinic Acid
H0951,丹参浸膏,The root of red-rooted salvia,Salvia miltiorrhiza,Dan Shen Jin Gao,NA,NA,NA,C1220,Catechin
