gene_symbol,disease_id,score
PTGER4,C0038013,0.7
PTGER4,C0263454,0.4
PTGER4,C0375359,0.45
PTGER4,C0549622,0.4
PTGER4,C0598798,0.4
PTGES,C0015967,0.65
PTGES,C0020295,0.65
PTGES,C0021368,0.8
PTGES,C0032617,0.55
PTGES,C1510586,0.5
PTGES2,C0040136,0.4
PTGES2,C1510586,0.4
PTGES2,C4277682,0.4
PTGES3,C0235032,0.5
PTGES3,C1510586,0.5
PTGFR,C0001883,0.4
PTGFR,C0014175,0.5
PTGFR,C0027070,0.4
PTGR1,C1510586,0.4
PTGS1,C0003873,0.85
PTGS1,C0007097,0.75
PTGS1,C0013182,0.4
PTGS1,C0014859,0.4
PTGS1,C0016382,0.65
PTGS1,C0018801,0.65
PTGS1,C0018802,0.65
PTGS1,C0019080,0.6
PTGS1,C0020429,0.7
PTGS1,C0021846,0.55
PTGS1,C0022661,0.5
PTGS1,C0029513,0.4
PTGS1,C0035126,0.45
PTGS1,C0036341,0.65
PTGS1,C0037316,0.4
PTGS1,C0038358,0.75
PTGS1,C0085129,0.4
PTGS1,C0264423,0.4
PTGS1,C0553707,0.4
PTGS1,C1368683,0.6
PTGS1,C1458155,0.65
PTGS1,C1510586,0.55
PTGS1,C2751535,0.4
PTGS2,C0001418,1.0
PTGS2,C0001925,0.65
PTGS2,C0002736,0.8
PTGS2,C0003850,0.6
PTGS2,C0003873,0.95
PTGS2,C0004096,0.9
PTGS2,C0004153,0.75
PTGS2,C0004352,0.75
PTGS2,C0004763,0.9
PTGS2,C0005684,0.85
PTGS2,C0005695,0.75
PTGS2,C0007097,0.95
PTGS2,C0007099,0.9
PTGS2,C0007131,0.95
PTGS2,C0007134,0.8
PTGS2,C0007137,0.95
PTGS2,C0007138,0.75
PTGS2,C0007222,0.95
PTGS2,C0009319,0.75
PTGS2,C0009375,0.9
PTGS2,C0009404,0.85
PTGS2,C0010054,0.75
PTGS2,C0010068,0.6
PTGS2,C0010674,0.8
PTGS2,C0011570,0.8
PTGS2,C0011581,0.75
PTGS2,C0011849,0.7
PTGS2,C0013604,0.75
PTGS2,C0014175,0.8
PTGS2,C0014859,0.9
PTGS2,C0014868,0.8
PTGS2,C0015967,0.8
PTGS2,C0016059,0.9
PTGS2,C0017168,0.75
PTGS2,C0017638,0.75
PTGS2,C0018801,0.65
PTGS2,C0018802,0.75
PTGS2,C0020429,0.8
PTGS2,C0020452,0.65
PTGS2,C0020456,0.75
PTGS2,C0020507,0.75
PTGS2,C0020538,0.8
PTGS2,C0021368,1.0
PTGS2,C0021390,0.75
PTGS2,C0021846,0.65
PTGS2,C0022658,0.75
PTGS2,C0022661,0.75
PTGS2,C0023269,0.65
PTGS2,C0023434,0.7
PTGS2,C0023890,0.75
PTGS2,C0024115,0.65
PTGS2,C0024117,0.8
PTGS2,C0024141,0.65
PTGS2,C0025202,0.75
PTGS2,C0026640,0.6
PTGS2,C0027051,0.8
PTGS2,C0027765,0.65
PTGS2,C0028754,0.9
PTGS2,C0029172,0.65
PTGS2,C0030297,0.95
PTGS2,C0030305,0.75
PTGS2,C0030354,0.65
PTGS2,C0032580,0.85
PTGS2,C0033578,0.85
PTGS2,C0033687,0.65
PTGS2,C0034069,0.8
PTGS2,C0035126,0.7
PTGS2,C0036202,0.7
PTGS2,C0036341,0.8
PTGS2,C0037286,0.85
PTGS2,C0038220,0.7
PTGS2,C0038356,0.85
PTGS2,C0038358,0.8
PTGS2,C0038454,0.8
PTGS2,C0040053,0.65
PTGS2,C0040136,0.7
PTGS2,C0040411,0.65
PTGS2,C0041696,0.6
PTGS2,C0079731,0.6
PTGS2,C0087086,0.65
PTGS2,C0151526,0.65
PTGS2,C0151744,0.65
PTGS2,C0162871,0.65
PTGS2,C0206698,0.8
PTGS2,C0270611,0.8
PTGS2,C0279626,0.75
PTGS2,C0279628,0.75
PTGS2,C0339143,0.6
PTGS2,C0376358,0.9
PTGS2,C0525045,0.65
PTGS2,C0555198,0.65
PTGS2,C0600467,0.65
PTGS2,C0751688,0.6
PTGS2,C1168401,0.85
PTGS2,C1269683,0.6
PTGS2,C1368683,0.75
PTGS2,C1458155,0.9
PTGS2,C1527349,0.75
PTGS2,C1800706,0.8
PTGS2,C2239176,1.0
PTH,C0002871,0.8
PTH,C0004779,0.4
PTH,C0005942,0.5
PTH,C0005974,0.6
PTH,C0011854,0.9
PTH,C0011860,0.9
PTH,C0016658,0.9
PTH,C0018801,0.9
PTH,C0018802,0.8
PTH,C0020437,1.0
PTH,C0020438,0.85
PTH,C0020492,0.55
PTH,C0020503,1.0
PTH,C0020538,0.9
PTH,C0020598,1.0
PTH,C0022661,1.0
PTH,C0029456,1.0
PTH,C0029458,0.75
PTH,C0029463,0.9
PTH,C0035579,0.85
PTH,C0041948,0.9
PTH,C0085681,1.0
PTH,C0206639,0.45
PTH,C0221002,1.0
PTH,C1832648,0.75
PTH,C5241444,0.65
PTH,C5680524,0.4
PTHLH,C0000786,0.4
PTHLH,C0005974,0.55
PTHLH,C0006142,0.9
PTHLH,C0006625,0.65
PTHLH,C0007131,0.65
PTHLH,C0013604,0.5
PTHLH,C0016508,0.4
PTHLH,C0018273,0.4
PTHLH,C0018566,0.4
PTHLH,C0020429,0.55
PTHLH,C0020437,0.95
PTHLH,C0024115,0.55
PTHLH,C0026764,0.75
PTHLH,C0030297,0.5
PTHLH,C0033578,0.65
PTHLH,C0038833,0.4
PTHLH,C0149521,0.65
PTHLH,C0153458,0.4
PTHLH,C0153459,0.4
PTHLH,C0153460,0.4
PTHLH,C0153463,0.4
PTHLH,C0206754,0.7
PTHLH,C0267941,0.4
PTHLH,C0376670,0.5
PTHLH,C1458155,0.75
PTHLH,C3150644,0.8
PTHLH,C3888668,0.4
PTHLH,C4315392,0.8
PTHLH,C4721411,0.75
PTK2,C0003873,0.65
PTK2,C0004238,0.7
PTK2,C0004352,0.5
PTK2,C0007137,0.85
PTK2,C0017636,0.85
PTK2,C0020542,0.55
PTK2,C0023267,0.55
PTK2,C0026640,0.5
PTK2,C0026826,0.4
PTK2,C0026827,0.4
PTK2,C0027626,0.4
PTK2,C0040433,0.4
PTK2,C0149925,0.8
PTK2,C0240543,0.4
PTK2,C0240635,0.4
PTK2,C0278878,0.4
PTK2,C0278883,0.65
PTK2,C0399526,0.4
PTK2,C0423224,0.4
PTK2,C0678230,0.4
PTK2,C0751688,0.4
PTK2,C1514422,0.4
PTK2,C1621958,0.75
PTK2,C1865244,0.4
PTK2,C2239176,0.8
PTK2,C2315100,0.4
PTK2B,C0001973,0.5
PTK2B,C0002395,0.8
PTK2B,C0005940,0.4
PTK2B,C0006142,0.8
PTK2B,C0020538,0.6
PTK2B,C0025202,0.65
PTK2B,C0037286,0.4
PTK2B,C0038220,0.7
PTN,C0005910,0.55
PTN,C0007097,0.65
PTN,C0206686,0.55
PTN,C0553707,0.4
PTN,C1368683,0.4
PTP4A1,C0001973,0.6
PTP4A3,C0009375,0.65
PTPA,C0005586,0.5
PTPA,C0038356,0.4
PTPA,C1839839,0.5
PTPA,C5882680,0.6
PTPN1,C0010054,0.55
PTPN1,C0010068,0.45
PTPN1,C0011860,1.0
PTPN1,C0019829,0.6
PTPN1,C0020459,0.7
PTPN1,C0020538,0.65
PTPN1,C0021368,0.85
PTPN1,C0021655,0.95
PTPN1,C0025063,0.4
PTPN1,C0028754,0.95
PTPN1,C0035372,0.65
PTPN1,C0036341,0.65
PTPN1,C0079731,0.55
PTPN1,C0085580,0.65
PTPN1,C0151744,0.45
PTPN1,C0264694,0.45
PTPN1,C1852091,0.4
PTPN11,C0001418,0.6
PTPN11,C0004114,0.7
PTPN11,C0005745,0.65
PTPN11,C0007137,0.6
PTPN11,C0007194,0.85
PTPN11,C0013261,0.4
PTPN11,C0013274,0.55
PTPN11,C0015306,0.65
PTPN11,C0017154,0.75
PTPN11,C0023418,0.85
PTPN11,C0023467,0.9
PTPN11,C0023487,0.65
PTPN11,C0024299,0.65
PTPN11,C0024454,0.5
PTPN11,C0024623,0.8
PTPN11,C0026106,0.55
PTPN11,C0027672,0.4
PTPN11,C0027819,0.8
PTPN11,C0027830,0.4
PTPN11,C0028326,1.0
PTPN11,C0029423,0.65
PTPN11,C0036439,0.7
PTPN11,C0038356,0.45
PTPN11,C0038379,0.45
PTPN11,C0039685,0.55
PTPN11,C0040034,0.6
PTPN11,C0040961,0.4
PTPN11,C0042514,0.5
PTPN11,C0043119,0.5
PTPN11,C0151636,0.4
PTPN11,C0153421,0.45
PTPN11,C0153422,0.45
PTPN11,C0153423,0.45
PTPN11,C0162770,0.4
PTPN11,C0175704,1.0
PTPN11,C0221263,0.65
PTPN11,C0221356,0.45
PTPN11,C0344724,0.4
PTPN11,C0344974,0.5
PTPN11,C0347915,0.5
PTPN11,C0349588,0.8
PTPN11,C0349639,1.0
PTPN11,C0410530,0.95
PTPN11,C0424503,0.75
PTPN11,C0455988,0.4
PTPN11,C0557874,0.65
PTPN11,C0587248,0.65
PTPN11,C0678230,0.55
PTPN11,C0750935,0.55
PTPN11,C0751688,0.4
PTPN11,C0857379,0.4
PTPN11,C0878660,0.4
PTPN11,C0936248,0.45
PTPN11,C1141890,0.4
PTPN11,C1275081,0.85
PTPN11,C1458140,0.45
PTPN11,C1510586,0.4
PTPN11,C1535926,0.65
PTPN11,C1842876,0.45
PTPN11,C1849367,0.45
PTPN11,C1860991,0.4
PTPN11,C2051831,0.45
PTPN11,C2315100,0.4
PTPN11,C2931482,0.6
PTPN11,C3150803,0.6
PTPN11,C3472624,0.4
PTPN11,C3714756,0.65
PTPN11,C4022737,0.4
PTPN11,C4025790,0.45
PTPN11,C4049796,0.45
PTPN11,C4329780,0.4
PTPN11,C4551484,0.75
PTPN11,C4551563,0.4
PTPN11,C4551602,0.85
PTPN11,C5555857,0.75
PTPN11,C5681165,0.4
PTPN11,C5681679,0.5
PTPN11,C5925108,0.4
PTPN13,C0006142,0.75
PTPN13,C0007102,0.6
PTPN13,C0009404,0.55
PTPN13,C0025281,0.4
PTPN13,C0149782,0.65
PTPN13,C0152013,0.7
PTPN13,C0346629,0.65
PTPN13,C1141890,0.4
PTPN13,C1168401,0.65
PTPN13,C1335060,0.45
PTPN13,C2239176,0.7
PTPN2,C0003873,0.9
PTPN2,C0009324,0.65
PTPN2,C0023492,0.5
PTPN2,C0156147,0.45
PTPN2,C0375359,0.4
PTPN2,C2931171,0.45
PTPN2,C3890205,0.45
PTPN6,C0006663,0.4
PTPN6,C0018824,0.4
PTPN6,C0036341,0.5
PTPN6,C0079485,0.4
PTPN6,C0085077,0.5
PTPN6,C0406687,0.4
PTPN6,C1510586,0.4
PTPN6,C3825727,0.4
PTPN6,C4022737,0.4
PTPN6,C5680157,0.4
PTPN6,C5680158,0.4
PTPN6,C5681317,0.4
PTTG1,C0033860,0.6
PTTG1,C0086981,0.4
PTTG1,C1527336,0.4
PTTG1,C2239176,0.75
PTX3,C0010674,0.65
PTX3,C0029574,0.4
PTX3,C0034069,0.65
PTX3,C0037274,0.4
PTX3,C0037277,0.4
PTX3,C0041696,0.5
PTX3,C0238013,0.65
PTX3,C0311375,0.4
PTX3,C0344315,0.5
PTX3,C1269683,0.5
PURA,C0003578,0.45
PURA,C0014544,0.65
PURA,C0036572,0.7
PURA,C0454644,0.45
PURA,C0497552,0.4
PURA,C0543888,0.4
PURA,C0557874,0.65
PURA,C0751093,0.4
PURA,C1535926,0.65
PURA,C1858120,0.4
PURA,C2267233,0.55
PURA,C3714756,0.65
PURA,C4015357,0.7
PURA,C4708498,0.7
PURA,C4708510,0.4
PURA,C5567522,0.4
PURA,C5568766,0.4
PVALB,C0005586,0.65
PVALB,C0005587,0.4
PVALB,C0007134,0.6
PVALB,C0024713,0.4
PVALB,C0029516,0.4
PVALB,C0036341,0.75
PVALB,C0236780,0.4
PVALB,C1510502,0.6
RAC1,C0007193,0.65
RAC1,C0009402,0.75
RAC1,C0009404,0.7
RAC1,C0011570,0.65
RAC1,C0011581,0.65
RAC1,C0011849,0.55
RAC1,C0018801,0.7
RAC1,C0018802,0.7
RAC1,C0023895,0.4
RAC1,C0024624,0.4
RAC1,C0025202,0.75
RAC1,C0153491,0.4
RAC1,C0153492,0.4
RAC1,C0153493,0.4
RAC1,C0242698,0.4
RAC1,C0281361,0.6
RAC1,C0338106,0.45
RAC1,C0346629,0.8
RAC1,C0557874,0.7
RAC1,C0876994,0.65
RAC1,C2239176,0.75
RAC1,C4022738,0.5
RAC1,C4540321,0.7
RAC1,C4540327,0.4
RAC1,C5680525,0.4
RACK1,C0001973,0.55
RACK1,C0005586,0.6
RACK1,C0007137,0.6
RACK1,C0026640,0.4
RACK1,C0751688,0.4
RAD51,C0006142,1.0
RAD51,C0015625,0.75
RAD51,C0018671,0.4
RAD51,C0346153,0.7
RAD51,C0919267,0.9
RAD51,C1140680,0.8
RAD51,C1299247,0.4
RAD51,C1458155,0.75
RAD51,C3281089,0.5
RAD51,C3539878,0.85
RAD51,C4284093,0.7
RAD51,C5191311,0.55
RAF1,C0007112,0.4
RAF1,C0007131,0.85
RAF1,C0007193,0.75
RAF1,C0007194,0.8
RAF1,C0017638,0.85
RAF1,C0020429,0.4
RAF1,C0022665,0.5
RAF1,C0023903,0.65
RAF1,C0024121,0.85
RAF1,C0028326,1.0
RAF1,C0033578,0.4
RAF1,C0042514,0.4
RAF1,C0152013,0.75
RAF1,C0175704,0.9
RAF1,C0278752,0.4
RAF1,C0281361,0.5
RAF1,C0345967,0.4
RAF1,C0392400,0.4
RAF1,C0555198,0.4
RAF1,C0587248,0.6
RAF1,C0677886,0.4
RAF1,C0949658,0.4
RAF1,C1261278,0.4
RAF1,C1275081,0.6
RAF1,C1332338,0.4
RAF1,C1335177,0.5
RAF1,C1458155,0.65
RAF1,C1519086,0.4
RAF1,C1842036,0.45
RAF1,C1860991,0.4
RAF1,C1969056,0.6
RAF1,C1969057,0.65
RAF1,C3495498,0.4
RAF1,C4014656,0.6
RAF1,C4021133,0.4
RAF1,C4053775,0.4
RAF1,C4551602,0.4
RAF1,C5555857,0.75
RAF1,C5679590,0.4
RAF1,C5681679,0.4
RALA,C3714756,0.65
RALA,C4022738,0.4
RALA,C5543338,0.6
RALA,C5568766,0.45
RAP1B,C0040034,0.7
RAP1B,C5681257,0.4
RAP1B,C5882734,0.45
RAPGEF3,C0022660,0.4
RAPGEF3,C0024117,0.5
RAPGEF3,C0028043,0.55
RAPGEF3,C0028754,0.65
RAPGEF3,C0035585,0.65
RAPGEF3,C0162700,0.4
RAPGEF3,C0271650,0.55
RAPGEF3,C1565662,0.4
RAPGEF3,C2609414,0.4
RAPGEF4,C0004352,0.7
RARA,C0010701,0.6
RARA,C0023487,1.0
RARA,C0036341,0.6
RARA,C0085183,0.4
RARA,C0149940,0.4
RARA,C0206650,0.5
RARA,C0242339,0.4
RARA,C0525045,0.55
RARA,C1458155,0.6
RARA,C2239176,0.75
RARA,C5680616,0.4
RARB,C0001418,0.6
RARB,C0007131,0.85
RARB,C0007137,0.75
RARB,C0007873,0.4
RARB,C0009363,0.6
RARB,C0009402,0.65
RARB,C0014175,0.55
RARB,C0018671,0.4
RARB,C0024121,0.75
RARB,C0026010,0.65
RARB,C0038356,0.4
RARB,C0149925,0.65
RARB,C0149940,0.4
RARB,C0152013,0.65
RARB,C0751688,0.4
RARB,C1332337,0.45
RARB,C1335060,0.45
RARB,C1458155,0.8
RARB,C1510586,0.5
RARB,C1832661,0.65
RARB,C3809803,0.9
RARB,C4540321,0.4
RARG,C0006142,0.75
RARG,C0008925,0.4
RARG,C0018799,0.4
RARG,C0151491,0.4
RARG,C0876994,0.8
RARRES2,C0018206,0.5
RARRES2,C0032914,0.75
RARRES2,C0271650,0.6
RARRES2,C0334401,0.4
RASAL2,C0004352,0.4
RASAL2,C0006142,0.65
RASAL2,C0009402,0.6
RASAL2,C0027626,0.4
RASAL2,C0038356,0.65
RASAL2,C0376358,0.6
RASGRF1,C0005586,0.5
RASGRF1,C0013386,0.4
RASGRF1,C0027092,0.75
RASGRF1,C0034951,0.45
RASSF1,C0001418,0.75
RASSF1,C0005684,0.8
RASSF1,C0005686,0.4
RASSF1,C0005695,0.7
RASSF1,C0006142,0.9
RASSF1,C0007131,0.9
RASSF1,C0007134,0.8
RASSF1,C0007138,0.65
RASSF1,C0007194,0.4
RASSF1,C0007847,0.65
RASSF1,C0007873,0.55
RASSF1,C0021390,0.65
RASSF1,C0024121,0.9
RASSF1,C0025149,0.65
RASSF1,C0025500,0.6
RASSF1,C0029827,0.4
RASSF1,C0033578,0.55
RASSF1,C0206663,0.6
RASSF1,C0206687,0.65
RASSF1,C0334265,0.45
RASSF1,C0376358,0.7
RASSF1,C0476089,0.65
RASSF1,C0919267,0.85
RASSF1,C1140680,0.7
RASSF1,C1299247,0.4
RASSF1,C1334410,0.4
RB1,C0001624,0.4
RB1,C0005684,0.85
RB1,C0005695,0.75
RB1,C0007097,0.85
RB1,C0007131,0.75
RB1,C0007137,0.75
RB1,C0007786,0.4
RB1,C0017636,0.85
RB1,C0023449,0.75
RB1,C0025149,0.7
RB1,C0027672,0.65
RB1,C0029124,0.4
RB1,C0029463,0.9
RB1,C0030297,0.7
RB1,C0033578,0.85
RB1,C0035335,1.0
RB1,C0036920,0.6
RB1,C0038325,0.4
RB1,C0149925,0.95
RB1,C0152013,0.75
RB1,C0153458,0.4
RB1,C0153459,0.4
RB1,C0153460,0.4
RB1,C0153463,0.4
RB1,C0206639,0.45
RB1,C0206686,0.6
RB1,C0206710,0.5
RB1,C0220641,0.6
RB1,C0238198,0.7
RB1,C0278878,0.4
RB1,C0279626,0.75
RB1,C0334239,0.45
RB1,C0376358,0.8
RB1,C0553707,0.4
RB1,C0585442,0.75
RB1,C0751396,0.5
RB1,C0751483,0.9
RB1,C0854723,0.5
RB1,C0919267,0.8
RB1,C1140680,0.75
RB1,C1333600,0.55
RB1,C1335469,0.4
RB1,C1368295,0.4
RB1,C1368683,0.55
RB1,C1458155,0.9
RB1,C1514422,0.4
RB1,C1838333,0.4
RB1,C1848435,0.4
RB1,C2239176,0.75
RB1,C2608045,0.6
RB1,C2698310,0.4
RB1,C2698314,0.4
RB1,C2930974,0.4
RB1,C3279470,0.4
RB1,C4749304,0.4
RB1,C5680987,0.4
RBP1,C0007097,0.65
RBP1,C0015934,0.5
RBP1,C0026764,0.5
RBP1,C0036341,0.5
RBP1,C0038356,0.4
RBP1,C0206710,0.4
RBP1,C0339527,0.4
RBP1,C0553707,0.4
RBP1,C1368295,0.4
RBP1,C1368683,0.5
RBP1,C4277682,0.4
RBP4,C0000786,0.4
RBP4,C0003119,0.55
RBP4,C0007097,0.4
RBP4,C0009363,0.4
RBP4,C0010054,0.75
RBP4,C0010068,0.65
RBP4,C0011860,1.0
RBP4,C0018801,0.7
RBP4,C0018802,0.6
RBP4,C0022658,0.85
RBP4,C0023896,0.4
RBP4,C0026010,0.45
RBP4,C0027540,0.4
RBP4,C0032460,0.8
RBP4,C0038356,0.4
RBP4,C0042842,0.7
RBP4,C0151744,0.65
RBP4,C0152455,0.4
RBP4,C0264694,0.45
RBP4,C0553707,0.4
RBP4,C0854723,0.65
RBP4,C1368683,0.4
RBP4,C1458155,0.6
RBP4,C1843496,0.5
RBP4,C1862839,0.4
RBP4,C3554593,0.5
RBP4,C3640024,0.4
RBP4,C4225330,0.5
RBP4,C4255043,0.4
RBP4,C4316870,0.4
RBP4,C4751000,0.4
RECK,C0007131,0.7
RECK,C0009171,0.5
RECK,C0009375,0.4
RECK,C0017636,0.4
RECK,C0027626,0.4
RECK,C0278878,0.4
RECK,C1514422,0.4
REG1A,C0011854,0.7
REG1A,C0017668,0.4
REG1A,C0038356,0.4
RELA,C0001418,0.7
RELA,C0001969,0.5
RELA,C0004763,0.7
RELA,C0005398,0.4
RELA,C0006118,0.65
RELA,C0007124,0.45
RELA,C0007131,0.9
RELA,C0007134,0.75
RELA,C0007786,0.65
RELA,C0008312,0.5
RELA,C0008370,0.4
RELA,C0009319,0.7
RELA,C0009324,0.65
RELA,C0009375,0.5
RELA,C0010692,0.5
RELA,C0011609,0.4
RELA,C0011871,0.4
RELA,C0011875,0.4
RELA,C0011881,0.75
RELA,C0014130,0.4
RELA,C0018843,0.4
RELA,C0019209,0.4
RELA,C0020538,0.75
RELA,C0022661,0.45
RELA,C0023891,0.4
RELA,C0023892,0.4
RELA,C0024299,0.8
RELA,C0027626,0.4
RELA,C0027819,0.7
RELA,C0029866,0.4
RELA,C0035126,0.55
RELA,C0036341,0.5
RELA,C0036346,0.4
RELA,C0037286,0.4
RELA,C0038356,0.4
RELA,C0038525,0.55
RELA,C0153461,0.4
RELA,C0154536,0.4
RELA,C0156147,0.4
RELA,C0206180,0.4
RELA,C0375359,0.4
RELA,C0598798,0.55
RELA,C0887833,0.4
RELA,C1175175,0.4
RELA,C1306571,0.4
RELA,C1458155,0.8
RELA,C4289581,0.5
RELA,C4748997,0.65
RELA,C5680288,0.45
REN,C0001925,0.75
REN,C0001969,0.65
REN,C0001973,0.65
REN,C0002871,0.65
REN,C0004775,0.75
REN,C0005586,0.6
REN,C0011570,0.8
REN,C0011581,0.75
REN,C0015934,0.65
REN,C0016059,0.75
REN,C0018572,0.4
REN,C0018800,0.45
REN,C0018801,0.85
REN,C0018802,0.75
REN,C0019080,0.65
REN,C0020538,1.0
REN,C0020540,0.75
REN,C0020541,0.55
REN,C0020649,0.9
REN,C0022116,0.75
REN,C0022658,0.9
REN,C0023890,0.75
REN,C0027051,0.9
REN,C0027720,0.75
REN,C0027726,0.75
REN,C0029456,0.65
REN,C0033687,0.9
REN,C0033860,0.4
REN,C0041696,0.6
REN,C0085580,1.0
REN,C0149721,0.8
REN,C0206624,0.5
REN,C0221043,0.7
REN,C0242528,0.4
REN,C0266313,0.95
REN,C2751310,0.6
REN,C4016362,0.4
REN,C4283894,0.4
REN,C4303080,0.55
REN,C4511620,0.7
REN,C5681536,0.5
REST,C0015923,0.55
REST,C0027708,0.55
REST,C0036341,0.55
REST,C0399440,0.7
REST,C0452138,0.45
REST,C1269683,0.5
REST,C1332219,0.45
REST,C1333015,0.45
REST,C3887929,0.45
REST,C3891301,0.4
REST,C4539942,0.45
RET,C0003615,0.5
RET,C0006142,0.75
RET,C0006413,0.5
RET,C0009402,0.75
RET,C0009404,0.6
RET,C0009806,0.65
RET,C0014474,0.5
RET,C0018784,0.45
RET,C0019569,1.0
RET,C0020534,0.45
RET,C0020676,0.4
RET,C0025149,0.75
RET,C0025160,0.6
RET,C0025268,1.0
RET,C0025269,1.0
RET,C0027662,1.0
RET,C0027672,0.75
RET,C0031511,1.0
RET,C0038220,0.4
RET,C0039685,0.4
RET,C0040136,0.95
RET,C0206693,0.85
RET,C0238462,0.95
RET,C0238463,0.95
RET,C0266015,0.4
RET,C0266294,0.5
RET,C0266295,0.7
RET,C0279680,0.4
RET,C0334583,0.4
RET,C0346153,0.4
RET,C0346629,0.75
RET,C0349588,0.55
RET,C0376480,0.4
RET,C0424503,0.4
RET,C0549473,0.9
RET,C0678222,0.75
RET,C0740340,0.4
RET,C1140680,0.6
RET,C1257877,0.7
RET,C1275808,0.8
RET,C1319315,0.6
RET,C1333600,0.5
RET,C1337013,0.75
RET,C1609433,0.75
RET,C1619700,0.8
RET,C1833921,1.0
RET,C1833929,0.75
RET,C1836543,0.4
RET,C1844820,0.4
RET,C1857453,0.4
RET,C1859049,0.45
RET,C1968949,0.75
RET,C2239176,0.8
RET,C3165160,0.4
RET,C3888125,0.4
RET,C3888239,0.9
RET,C4016285,0.4
RET,C4016286,0.4
RET,C4048306,0.85
RET,C4551563,0.4
RET,C4707333,0.4
RET,C5669918,0.4
RETN,C0004352,0.5
RETN,C0007194,0.65
RETN,C0011860,1.0
RETN,C0018801,0.9
RETN,C0018802,0.8
RETN,C0019337,0.5
RETN,C0020538,0.9
RETN,C0021655,1.0
RETN,C0022661,0.8
RETN,C0023487,0.55
RETN,C0028754,1.0
RETN,C0524620,1.0
RETN,C3837967,0.4
RFX5,C0085110,0.55
RFX5,C1859536,0.5
RFX5,C1859538,0.5
RFX5,C2931418,0.65
RFX5,C5447452,0.6
RGN,C0022658,0.4
RGN,C0023890,0.6
RGN,C4277682,0.4
RGS17,C0024809,0.5
RGS17,C0154536,0.4
RGS2,C0020538,0.8
RGS2,C0023467,0.6
RGS2,C0030569,0.4
RGS2,C0036341,0.6
RGS2,C0038356,0.4
RGS2,C1458155,0.4
RGS4,C0001973,0.55
RGS4,C0005586,0.75
RGS4,C0014175,0.4
RGS9,C0013386,0.4
RGS9,C0029124,0.4
RGS9,C0036341,0.65
RGS9,C0154334,0.4
RGS9,C0339527,0.4
RGS9,C0854723,0.4
RGS9,C1842073,0.9
RGS9,C5829874,0.5
RHEB,C0007131,0.6
RHEB,C0009402,0.5
RHEB,C0036572,0.65
RHEB,C0431391,0.6
RHEB,C1846385,0.65
RHEB,C4022738,0.4
RHO,C0028077,0.9
RHO,C0028738,0.45
RHO,C0029124,0.45
RHO,C0029128,0.45
RHO,C0035304,0.95
RHO,C0035305,0.4
RHO,C0035334,1.0
RHO,C0086543,0.55
RHO,C0154832,0.4
RHO,C0220701,0.6
RHO,C0240897,0.4
RHO,C0241688,0.45
RHO,C0311338,0.55
RHO,C0339526,0.75
RHO,C0339535,0.85
RHO,C0344232,0.4
RHO,C0456909,0.8
RHO,C0854723,0.8
RHO,C1306122,0.75
RHO,C1405854,0.6
RHO,C1839364,0.6
RHO,C1855465,0.4
RHO,C1862475,0.45
RHO,C1864869,0.65
RHO,C1865869,0.4
RHO,C3150833,0.4
RHO,C3151001,0.65
RHO,C4016366,0.4
RHO,C4023678,0.4
RHO,C4085590,0.85
RHO,C4310723,0.4
RHO,C4551714,0.65
RHO,C4722277,0.4
RHOA,C0000771,0.4
RHOA,C0002170,0.6
RHOA,C0005684,0.65
RHOA,C0005695,0.4
RHOA,C0007097,0.65
RHOA,C0013575,0.5
RHOA,C0019284,0.4
RHOA,C0020981,0.75
RHOA,C0027626,0.4
RHOA,C0033687,0.5
RHOA,C0038356,0.4
RHOA,C0040435,0.4
RHOA,C0079772,0.6
RHOA,C0079773,0.5
RHOA,C0079774,0.75
RHOA,C0162835,0.4
RHOA,C0236736,0.4
RHOA,C0265316,0.4
RHOA,C0270612,0.6
RHOA,C0332890,0.4
RHOA,C0376407,0.4
RHOA,C0376634,0.4
RHOA,C0553707,0.4
RHOA,C0678222,0.8
RHOA,C1368683,0.6
RHOA,C5231477,0.6
RHOA,C5680313,0.4
RHOB,C0036421,0.6
RHOB,C4551632,0.4
RIPK2,C0009324,0.5
RIPK2,C0375359,0.4
RIPK3,C0006663,0.4
RIPK3,C0015695,0.65
RIPK3,C0015696,0.4
RIPK3,C0018824,0.4
RIPK3,C0079485,0.4
RIPK3,C4277682,0.45
RIT1,C0020534,0.45
RIT1,C0028326,1.0
RIT1,C0152021,0.4
RIT1,C0239340,0.4
RIT1,C0347915,0.5
RIT1,C0349588,0.65
RIT1,C0423110,0.45
RIT1,C0455988,0.5
RIT1,C1275081,0.5
RIT1,C1865285,0.4
RIT1,C2239176,0.6
RIT1,C3809233,0.65
RIT1,C4551602,0.4
RIT1,C5555857,0.75
RIT1,C5681679,0.4
RNASE3,C0004096,0.95
RNASE3,C0085423,0.4
RNASE3,C0085426,0.4
RNASEL,C0009405,0.4
RNASEL,C0033578,0.7
RNASEL,C0376358,0.9
RNASEL,C1140680,0.4
RNASEL,C2931456,0.8
RNASEL,C3469524,0.4
RNASEL,C4552100,0.4
RNASEL,C4722327,0.7
RNF19A,C0026769,0.4
RNF8,C0004352,0.4
ROBO1,C0001418,0.55
ROBO1,C0003466,0.4
ROBO1,C0004352,0.65
ROBO1,C0006142,0.6
ROBO1,C0018798,0.55
